species,pond_area_m2,pond_depth_m,stocking_density_per_m2,stocking_count,initial_average_weight_g,initial_biomass_kg,culture_days,survival_rate,mortality_rate,growth_rate_g_week,harvest_average_weight_g,surviving_count,production_kg,production_kg_per_ha
Litopenaeus vannamei,282.2230071280759,1.2662246107517359,141.3047636956731,39879,0.17456900822077887,6.96163747883644,119.0,0.8541037307519571,0.1458962692480429,1.1925993726002728,20.37628591187917,34061,694.0366744445164,24591.782275551865
Litopenaeus vannamei,656.8985798876292,1.1960071129629748,130.16615461430922,85506,0.9361812415941252,80.04911324374727,124.0,0.8498563185256554,0.15014368147434465,1.0230547711448712,19.058865759017557,72668,1384.969656976288,21083.462491473256
Litopenaeus vannamei,176.05205814634462,1.3622500403116073,97.47110573763189,17160,0.093203457042884,1.5993713228558895,109.0,0.9161820147303017,0.0838179852696983,1.9736836806667608,25.48531561525715,15722,400.6801321030729,22759.18477306323
Litopenaeus vannamei,368.7768994468515,2.0527022435601987,65.5142904259009,24160,0.16463173907919484,3.9775028161533474,135.0,0.8553815598553549,0.1446184401446451,2.153848531343689,30.076446330113704,20666,621.5598398581299,16854.63055821667
Litopenaeus vannamei,7532.844592371883,1.1181617317869317,138.91271739909962,1046408,0.06946562241655847,72.68938302166612,149.0,0.8201222782827227,0.17987772171727734,1.204446032271146,24.73824445844297,858183,21229.940844079963,28183.16584624408
Litopenaeus vannamei,2730.958781505938,1.8302265545090273,54.588403625996875,149079,0.014726167301651551,2.1953622951629117,148.0,0.872765120232408,0.12723487976759196,1.2941865845198806,25.700513610828864,130111,3343.919526418554,12244.489184763932
Litopenaeus vannamei,103.54310130837972,1.5405350874930015,54.63356747033978,5657,0.6005832428814385,3.3974994049802976,119.0,0.8151900172564632,0.18480998274353677,1.8134951255865404,26.302746677720354,4612,121.30826767764627,11715.726701710142
Litopenaeus vannamei,1605.3311990068812,0.9369941031218122,93.79345557218566,150570,0.03090448480139794,4.653288276546489,122.0,0.9464964862800903,0.05350351371990969,1.596342127271151,24.91928837824277,142514,3551.34746393689,22122.210458090445
Litopenaeus vannamei,5924.927586522721,1.2069903495032208,71.2428199930423,422109,0.0702444553966736,29.650816823034493,101.0,0.850783105917913,0.14921689408208705,1.4240235372762498,20.433187909333217,359123,7338.027741563473,12385.008313443517
Litopenaeus vannamei,921.0123452633127,1.5539093445765448,55.0703223135023,50720,0.21918799497293112,11.117215105027066,139.0,0.9440403751375616,0.05595962486243844,1.0079077375117744,20.231525085956743,47882,968.7258841657807,10518.055367529596
Litopenaeus vannamei,643.5006861628364,1.243840696399336,134.9215869947932,86822,0.07437219284108922,6.457142526849047,110.0,0.9138271700369238,0.08617282996307618,0.703036547180022,11.122089362812861,79340,882.4265700455725,13712.90798938288
Litopenaeus vannamei,867.0320688348299,1.2300969067740466,68.10043364465103,59045,0.43302822256981716,25.568151401634857,131.0,0.8909438476816554,0.10905615231834465,1.6323807831204058,26.727516463041162,52606,1406.0277310547433,16216.559705158868
Litopenaeus vannamei,9639.634086866827,1.407220432600701,59.12830386524955,569975,0.06147811421110933,35.040988147477044,130.0,0.7981637960568332,0.20183620394316681,1.611621575193813,26.199714148710516,454933,11919.11455681532,12364.696055272567
Litopenaeus vannamei,140.351900245857,1.7898637315744366,107.88781176471116,15142,0.028019825736285142,0.4242762012988296,136.0,0.8750597861111111,0.12494021388888887,1.394551003998443,25.107130250012702,13250,332.6694758126683,23702.527377963896
Litopenaeus vannamei,6903.920090911104,1.4593425925234478,60.61541999885126,418484,0.023926513435383406,10.012863048492989,138.0,0.9399103358104506,0.06008966418954942,1.2006481349421392,23.07654406025209,393337,9076.858611027377,13147.398132514469
Litopenaeus vannamei,611.6594772322983,1.6902630003463108,144.72688495127426,88524,0.015833051578779875,1.4016050579599098,115.0,0.7823516485526115,0.21764835144738848,1.0651385444995576,17.51453771121437,69257,1213.0043382655736,19831.36669040598
Litopenaeus vannamei,1463.4157132845191,1.5881789533505628,43.388315453335665,63495,0.018623150277771172,1.1824769268870805,133.0,0.9030159013864909,0.0969840986135091,1.387268300960625,24.596602448217144,57337,1410.2953945734264,9637.011423146001
Litopenaeus vannamei,237.4292780229572,1.4748246541375487,39.81491825685198,9453,0.2900704440925714,2.742035908007077,149.0,0.7824594032354671,0.21754059676453286,1.872095654512529,30.757443730522137,7397,227.51281127467226,9582.340188587606
Litopenaeus vannamei,393.29098573740015,1.177625949398664,143.17445471299365,56309,0.12115595288714434,6.822170551122211,151.0,0.855950663795007,0.14404933620499305,1.5702874239944153,28.912062048231128,48198,1393.503566600644,35431.87149300911
Litopenaeus vannamei,386.1275106649979,1.608853875392674,43.33193857494321,16732,0.017742390708771285,0.29686568133916114,120.0,0.8757401049099538,0.1242598950900462,1.6586018192222252,25.09520509176896,14653,367.7200402096906,9523.280006037241
Litopenaeus vannamei,7285.150625979785,2.0630718090951037,67.2295802599564,489778,0.044511707827260195,21.800855236219842,120.0,0.9107637214017925,0.08923627859820749,1.9539621553612863,26.930024597754453,446072,12012.729932369524,16489.336390013108
Litopenaeus vannamei,9240.782155813487,1.7254268089293305,56.2988793113674,520246,0.2516913819842855,130.94143471179657,123.0,0.8402213738714013,0.15977862612859872,1.7619766179972745,26.363386185223504,437122,11524.016096057268,12470.823250397014
Litopenaeus vannamei,342.79241813142374,1.0330634269346244,53.64157653004176,18388,0.5332284211524694,9.805004208151608,116.0,0.9401196396967865,0.05988036030321353,1.9704067746826759,26.691858612082207,17287,461.4221598270651,13460.687442922372
Litopenaeus vannamei,482.998092935882,1.4040280244980616,43.469046926979466,20995,0.9512327629444385,19.971131858018484,160.0,0.911985326107616,0.08801467389238404,1.3532098137563382,28.78041429412822,19147,551.0585924896731,11409.125637330955
Litopenaeus vannamei,215.62966139593888,1.9693276992462383,52.362535820740774,11291,0.049525747751056316,0.5591952178571769,112.0,0.931146951854197,0.06885304814580295,1.1986311390505295,19.227623972559527,10514,202.15923844749088,9375.298237670853
Litopenaeus vannamei,2063.599377288623,1.2241434396076116,77.77890429340226,160504,1.829123460352718,293.5816318804526,90.0,0.8194194116177238,0.1805805883822762,1.4667261538127532,20.46841133257564,131520,2692.005458460348,13045.19417910172
Litopenaeus vannamei,330.41859711494516,1.4497379234258925,48.835027848020275,16136,0.12684469249828642,2.0467659581523496,130.0,0.7848603057679421,0.21513969423205792,1.741922376861191,27.16267949541544,12665,344.0153358094365,10411.500406248664
Litopenaeus vannamei,545.892907230065,1.3041573309895547,77.33132878368781,42215,0.03628904004808509,1.5319418256299122,148.0,0.8858107855210696,0.11418921447893038,1.749951956154649,29.734709113570528,37395,1111.92944730197,20369.003380975424
Litopenaeus vannamei,832.3906472141159,1.6440916694882814,32.04328023692214,26673,0.07163319265516084,1.910672147691105,147.0,0.7861868105082557,0.21381318949174433,1.5225617132259608,27.911291257205477,20970,585.2997776635989,7031.551587256628
Litopenaeus vannamei,6625.788208263079,1.7132946632275663,83.4103618401694,552659,1.4247801484852796,787.4175720817261,150.0,0.8557411107998674,0.14425888920013263,1.5458256317909498,29.412196832690263,472933,13909.998484674703,20993.726402735632
Litopenaeus vannamei,786.071453322695,2.0424729552538494,116.36102576471946,91468,0.058257855899057694,5.328729563375009,148.0,0.8276676655978611,0.1723323344021389,1.6248098762928764,28.8695798597331,75705,2185.5715432810944,27803.726163095787
Litopenaeus vannamei,140.6109751036883,0.9265739045898014,77.01654902923525,10829,0.031894859488712894,0.34538943340327194,129.0,0.7226448032800166,0.27735519671998343,1.4487216288452365,24.645312627895073,7826,192.87421662590685,13716.867867794743
Litopenaeus vannamei,255.90604395404276,1.2674445875332676,28.813673166909176,7374,0.13990334192532713,1.0316472433573622,140.0,0.8899534615135576,0.11004653848644241,1.1476756444450649,22.695374991879678,6563,148.94974607170633,5820.485666155492
Litopenaeus vannamei,3991.0503292332264,1.3659848645657726,58.96215621375894,235321,0.2747572272729411,64.65614547909577,107.0,0.9070894960394444,0.09291050396055556,2.044608765796523,25.638273121075315,213457,5472.668865605374,13712.352423921453
Litopenaeus vannamei,1658.5856254014432,1.0597036584435213,53.63385931299469,88956,0.6953848289265763,61.858652841992516,125.0,0.7772863899505345,0.22271361004946555,1.6566499737940386,26.204340227470738,69144,1811.8729006882365,10924.204773869857
Litopenaeus vannamei,8120.407190281999,1.5471791559842984,43.89549131969739,356449,0.06676107512415809,23.79691846693103,138.0,0.8533535765627036,0.1466464234372964,1.4376920176293093,25.849536741313834,304177,7862.834537362618,9682.808205446116
Litopenaeus vannamei,1366.8676936372317,1.8411323288495955,92.15528158382818,125964,0.06860953435615211,8.642331385638345,113.0,0.920370344355429,0.07962965564457103,0.6479038822245285,10.527629347409256,115934,1220.5101807625447,8929.248869104294
Litopenaeus vannamei,3083.0748566498023,1.4429768394429705,46.69850365028869,143975,0.09362269080241532,13.479326908277747,139.0,0.8038596644092468,0.19614033559075317,1.573245582065969,27.20407868450635,115736,3148.4912506300266,10212.17906480321
Litopenaeus vannamei,1567.4661877054514,1.1589488760644469,77.83038086598857,121996,0.016925976901119928,2.064901478029027,172.0,0.8930319384273816,0.1069680615726184,1.7451713665555837,33.12093470815877,108946,3608.3933527150652,23020.549859498034
Litopenaeus vannamei,2500.008365748,1.3252499089657763,52.72848869885089,131822,1.3803570369274372,181.96142532184862,126.0,0.8117000666167902,0.18829993338320983,0.7845542668507756,15.502333840241397,107000,1658.7497209058295,6634.976681006158
Litopenaeus vannamei,7211.246722121313,1.642157272761747,61.89996951211892,446376,0.059087473995670645,26.37523029229148,117.0,0.9318769930033344,0.06812300699666562,1.7263760747803087,25.163550728259032,415968,10467.231869332452,14515.148729030498
Litopenaeus vannamei,1122.875758738561,1.7215205785094643,36.27411124783709,40731,1.9699095201265588,80.23638466427487,114.0,0.9039808970873442,0.09601910291265581,1.9143795382302535,26.867471915373585,36820,989.2603159240554,8810.06031366632
Litopenaeus vannamei,3476.7492991925124,1.3940470738623834,59.7176244827053,207623,0.08218401553228959,17.06329185686056,128.0,0.9189857658007176,0.08101423419928244,1.0632692799669794,19.524822277785624,190803,3725.39466506833,10715.16622131359
Litopenaeus vannamei,1941.9940694241297,1.5404043105637204,78.12469388638594,151718,1.5970796557965772,242.30573121814507,136.0,0.9407660156475783,0.059233984352421665,2.2257052587568174,31.16021681521957,142731,4447.528906253104,22901.866572496558
Litopenaeus vannamei,2022.096417569546,1.432823266640472,67.13357103934044,135751,0.6599265274375828,89.5856860261793,110.0,0.7998552530602245,0.20014474693977546,1.71890071891142,24.46286597853129,108581,2656.202450814906,13135.884262173426
Litopenaeus vannamei,232.7255517312714,1.74332814851723,110.1241742376278,25629,0.031906026845155165,0.8177195620144818,145.0,0.8322288496477063,0.16777115035229373,1.0637821639897065,21.943437086532203,21329,468.03156961864534,20110.88022509373
Litopenaeus vannamei,3603.7084502689454,1.0651029070086229,53.69030181653504,193484,0.06427130123804214,12.435468448741346,116.0,0.8060248422840395,0.19397515771596052,1.448685042432032,22.810170523720608,155953,3557.3145236858,9871.260599398147
Litopenaeus vannamei,181.42971555221564,1.5614621824173684,30.828612877162453,5593,0.16848531728852198,0.9423383795947033,145.0,0.8928539812197176,0.1071460187802824,1.7699390009856562,29.509653988747395,4994,147.3712120198045,8122.771485985762
Litopenaeus vannamei,1613.677803678652,1.5226202243389313,66.27904991217275,106953,1.643180559945645,175.74309042786658,128.0,0.7530420560635642,0.24695794393643578,1.1856787705010663,22.803595606726056,80540,1836.6015901657165,11381.464044302227
Litopenaeus vannamei,3343.2941031507967,2.007254621774523,31.47152531332553,105219,0.5266644786184662,55.4151097757564,124.0,0.8499021374272744,0.15009786257272562,1.4434956091206352,24.223884082067023,89426,2166.2450579229258,6479.373309938264
Litopenaeus vannamei,8953.410000663875,1.7035418221890972,53.117562839602925,475583,0.03858136963660589,18.34864351588594,115.0,0.9300992899127698,0.0699007100872302,1.1298737711926727,18.6007933249448,442339,8227.856318562757,9189.634248797587
Litopenaeus vannamei,925.3904043994121,1.2532661996023797,54.02605141883156,49995,0.013721152750736536,0.685989031773073,135.0,0.901632114854581,0.09836788514541905,1.1298357707688986,21.59617093407496,45077,973.4905971952969,10519.782705409641
Litopenaeus vannamei,188.5811166719288,1.5309851530906655,69.40718943491343,13089,0.30805087176620005,4.032077860547792,116.0,0.9090047410784979,0.09099525892150206,0.7312809929267499,12.426421611695199,11898,147.84956433594948,7840.104404152018
Litopenaeus vannamei,107.48403687443017,1.8307786353277962,42.67050551418049,4586,0.10886914680872586,0.4992739072648168,104.0,0.7535629721132389,0.24643702788676114,1.5259871081047363,21.82221566310129,3456,75.41757733167806,7016.630517868041
Litopenaeus vannamei,594.689219228609,1.7088773561672421,82.77640863802714,49226,0.38071828407354535,18.741238251804344,150.0,0.8922191884524295,0.10778081154757047,0.5,11.095003998359259,43920,487.29257560793866,8194.071119029566
Litopenaeus vannamei,1260.271002928885,1.6894736082649249,137.45361531441378,173229,0.24877867442456514,43.09568099189299,115.0,0.8925519579287671,0.10744804207123293,1.3171472222863265,21.433116864812845,154616,3313.902797169903,26295.16024306163
Litopenaeus vannamei,1438.1408026236486,1.435397854645563,51.50732482353174,74075,0.045774400948188326,3.39073875023705,115.0,0.8043265871213399,0.19567341287866014,1.5862932308073996,23.849418210540353,59580,1420.9483369839943,9880.453529944429
Litopenaeus vannamei,121.12667688478258,1.8107778707967837,58.29177147054281,7061,0.23977244494103853,1.6930332337286729,123.0,0.9443622495642535,0.05563775043574648,0.8622568963264801,15.390857908963476,6668,102.62624053696845,8472.637339385443
Litopenaeus vannamei,763.9645426276253,1.464990538340423,53.13028103781019,40590,1.255520404187069,50.96157320595313,139.0,0.8702371772929259,0.12976282270707407,1.1158223823234288,23.058340563195223,35323,814.4897637137448,10661.355576953087
Litopenaeus vannamei,161.6419543527531,1.4657076350729745,27.07338470889786,4376,0.07135818310436662,0.31226340926470836,131.0,0.8930194571909389,0.10698054280906111,1.2287161933701714,22.49520931208207,3908,87.91127799161673,5438.642358887034
Litopenaeus vannamei,414.4858866527732,1.3620518131174997,83.20429138684165,34487,0.37467668676771126,12.921474896558058,121.0,0.8299885102925353,0.1700114897074647,1.1931560400663914,20.837468914438062,28624,596.4517102068751,14390.157286743515
Litopenaeus vannamei,1196.7216791530334,2.035667319038869,49.22783922652238,58912,0.023212648872349806,1.3675035703678717,119.0,0.899654614398351,0.10034538560164896,1.5169872351038483,23.831275248166406,53000,1263.0575881528196,10554.313589829297
Litopenaeus vannamei,1177.2588901258412,1.0403962682663996,114.03269970859799,134246,0.05325635209036866,7.149452242723631,133.0,0.9061034592417203,0.09389654075827969,1.045093307107079,19.910029187124866,121641,2421.875860351056,20572.160301054708
Litopenaeus vannamei,5062.081890739212,1.6539890474186913,52.88899386284217,267728,0.391557982385331,104.8310355080599,135.0,0.9047550011870296,0.09524499881297044,2.0000962742363915,29.481965201135395,242228,7141.357466740624,14107.550254778229
Litopenaeus vannamei,430.85258085528443,1.1244734345822314,51.4028604557511,22147,1.486446081508523,32.92032136716926,135.0,0.7647006480997373,0.23529935190026274,1.333530729547498,25.40260420187421,16936,430.2185047629416,9985.283223995453
Litopenaeus vannamei,201.58535107342792,1.5079054182880605,112.50742866727478,22680,1.5013234531798068,34.05001591811802,134.0,0.9055698894748514,0.0944301105251486,1.6038921818760805,27.609241133093818,20538,567.0385943914808,28128.95834801685
Litopenaeus vannamei,852.2527330564078,0.8147357007573135,140.41413838594698,119668,0.02133047579153153,2.552575377020995,130.0,0.89346620494351,0.10653379505648997,0.9479762980044756,17.62660458158894,106919,1884.6189352589076,22113.38095097867
Litopenaeus vannamei,522.4637198536205,1.2769460870445362,98.8325631337121,51636,0.4804011877360003,24.80599572993611,112.0,0.8407084868916151,0.15929151310838485,1.0137867168241539,16.700988656922462,43411,725.0066185856609,13876.688295003281
Litopenaeus vannamei,534.5579358505007,1.4114971209768883,101.36600773623803,54186,0.010795618191908513,0.5849713673467547,122.0,0.8286665665226713,0.17133343347732866,1.8587051101147885,26.674200402726658,44902,1197.7249464832323,22405.895903081284
Litopenaeus vannamei,5381.63255096212,1.425455067159616,79.56063741886655,428166,0.01049700466564706,4.4944604996714395,125.0,0.8575941774759186,0.1424058225240814,1.4438631078246642,24.012684274465517,367193,8817.289576793815,16384.042376169797
Litopenaeus vannamei,254.8687495018247,1.6855671062813316,109.79923958596251,27984,0.01512659902608969,0.4233027471460939,114.0,0.9011279760191808,0.09887202398081918,0.9752971715392734,15.89853767837997,25217,400.9134246357077,15730.19153659862
Litopenaeus vannamei,1716.8433037563918,1.6353058338936477,107.24050835388725,184115,0.45144192087348534,83.11722926162174,98.0,0.9446715094623158,0.05532849053768418,2.004943271307624,24.24981985331837,173928,4217.722667447957,24566.730453616416
Litopenaeus vannamei,4256.492068515698,2.00892480649583,126.94174068206112,540327,0.9947056943420323,537.4663437067472,159.0,0.836121564984396,0.16387843501560395,1.1017453493888179,25.464115957543864,451779,11504.15284318321,27027.30947927005
Litopenaeus vannamei,902.7428072552617,1.6735031036402996,42.234780438237635,38127,0.05509561090210194,2.100630356864441,125.0,0.8841393095974772,0.11586069040252278,1.6561196258259088,25.81398843878292,33710,870.1895502713724,9639.396107925073
Litopenaeus vannamei,3120.822953479589,1.4047569781809244,30.726082571452384,95891,0.1334367074253929,12.795379311728352,109.0,0.8796276934197711,0.1203723065802289,1.1813776273950594,18.529174048291317,84348,1562.898772625276,5007.96999997295
Litopenaeus vannamei,3652.998723214482,1.5485337803441932,88.18516443825473,322140,0.8373086355746296,269.7306038640112,134.0,0.8655063762270405,0.13449362377295948,1.5333079652058235,26.645242965360147,278814,7429.066772143924,20336.89944902763
Litopenaeus vannamei,1866.1517653263368,1.5962828173621109,36.11766230000741,67401,0.01173615204654665,0.7910283840892908,132.0,0.8832688813569377,0.11673111864306229,1.658835173665095,26.8075648368079,59533,1595.9347574296849,8552.009472555419
Litopenaeus vannamei,304.0643878205325,1.648996507415675,130.39762819758988,39649,0.01800460582200181,0.7138646162365497,157.0,0.8273165565111338,0.17268344348886622,1.3402282491582607,27.519174162301432,32802,902.6839508718116,29687.26319257754
Litopenaeus vannamei,437.73562972577076,1.7995033154355113,44.37816806130692,19426,0.023506206420096827,0.456631565916801,107.0,0.7200663003252372,0.2799336996747628,1.578603776316677,22.631181151256293,13988,316.564961943773,7231.875599025197
Litopenaeus vannamei,9365.902333942857,1.10290116917919,44.57808459390701,417514,0.09878543224805716,41.244300959615344,126.0,0.8662947482450163,0.1337052517549837,1.1173960999296657,20.18965094919821,361690,7302.3948518155,7796.787315783741
Litopenaeus vannamei,192.86384035032313,1.6348310628648173,82.51717847718402,15915,0.7922295063828984,12.608332594083828,110.0,0.843546983694123,0.15645301630587705,1.5615079338890019,23.41350255670077,13425,314.3262718237078,16297.83329279128
Litopenaeus vannamei,5459.447927654758,1.5545930655526248,37.48953219367463,204672,0.31948318793212993,65.38926304044489,146.0,0.9179177548313701,0.08208224516862994,0.6033279759979832,12.903180973032923,187872,2424.1464157656414,4440.277566319776
Litopenaeus vannamei,2256.540019879668,1.402372180554996,63.285559693880444,142806,0.011091576237440953,1.5839436361639927,158.0,0.8956280531191837,0.1043719468808163,1.6898926054670342,30.742920440736896,127901,3932.0502672906896,17425.129767919516
Litopenaeus vannamei,5372.271592843268,1.4477105224061357,85.8678103098003,461305,0.07441021390929824,34.32580372742882,151.0,0.8887647733636683,0.11123522663633167,2.0911603570363453,32.042943718966164,409992,13137.350581226376,24453.995584898286
Litopenaeus vannamei,5133.024224675574,1.4239871887991704,67.73231343454596,347672,0.47818122420415793,166.25022258150798,123.0,0.9105989822719475,0.08940101772805253,0.944046987404868,17.066435431461127,316590,5403.0627932462785,10526.080838022484
Litopenaeus vannamei,507.4530030641367,2.0203553609929656,87.50918756941718,44407,0.07786946904029646,3.4579495116724446,166.0,0.8383400095258591,0.16165999047414092,1.5513821600208102,30.872749280289035,37228,1149.3307102066,22649.007952788426
Litopenaeus vannamei,1522.0614174756881,1.904061247498934,45.95753365767635,69950,0.11143115973534096,7.7946096234871005,147.0,0.8162338286813313,0.18376617131866868,1.0588300790073553,22.216467840703924,57096,1268.4714478328312,8333.904488141934
Litopenaeus vannamei,5312.145082750945,1.6467295004497444,52.34819366896551,278081,0.012167726318482964,3.383613502370061,130.0,0.9209067968824294,0.07909320311757062,0.5783874636069627,10.753649193304934,256087,2753.8697609658807,5184.101183358048
Litopenaeus vannamei,7869.4526153310535,1.527061172403216,36.83473388588166,289869,0.3357173593805526,97.3140552462814,110.0,0.8728936560736653,0.1271063439263347,1.3673906108067406,21.333403993138155,253025,5397.884545363782,6859.288452728937
Litopenaeus vannamei,3963.4208872842655,1.6151075204936491,45.91074056293951,181964,0.2322682329664852,42.26445674351351,118.0,0.8698697141978361,0.1301302858021639,1.5592262419027654,24.17923170108739,158285,3827.2096898066175,9656.32921319396
Litopenaeus vannamei,7464.565475556742,1.5548593441378111,65.63636617492602,489947,0.05002425975777629,24.509235995543218,124.0,0.8128174207288597,0.18718257927114035,1.5416739456064361,24.773822007872973,398237,9865.85255494931,13216.914751777253
Litopenaeus vannamei,985.911290277307,1.233498190108593,51.59183528378058,50865,0.010651719998151045,0.5417997377059529,119.0,0.9037196040491389,0.09628039595086113,1.2449538295417926,20.9437031272405,45968,962.7401453529912,9764.977385360924
Litopenaeus vannamei,1883.679247626279,1.4778243736988639,94.98956849009193,178930,0.018824997083413387,3.3683567281351574,135.0,0.8632173013247983,0.13678269867520165,0.9138180664813886,17.642459136367336,154455,2724.966025907617,14466.189131411236
Litopenaeus vannamei,252.56240460309223,1.2925603080080668,116.58786410352087,29446,0.11178771262697842,3.2917009860140065,145.0,0.7736017089463476,0.2263982910536524,1.8504868989757193,29.966729328784396,22779,682.6121273803797,27027.463903549728
Litopenaeus vannamei,395.71079007190133,1.6924645102712284,44.49205859292195,17606,1.201684428458411,21.156856047438783,117.0,0.9098202067585281,0.09017979324147185,1.6302942264291609,25.183658133817858,16018,403.39183598749446,10194.107568161016
Litopenaeus vannamei,1834.456222549961,1.5763111512461434,71.48517256458834,131136,0.031593873348209664,4.143094175390822,141.0,0.8464468479085322,0.1535531520914678,1.4958998408163173,26.7940983678345,111000,2974.1449188296297,16212.67862525201
Litopenaeus vannamei,2384.722122024222,1.8598472499218677,54.20768907168352,129270,0.05825417213081237,7.5305168313501145,94.0,0.936988091768022,0.063011908231978,2.0581422875874376,23.73937455032985,121124,2875.4080030341524,12057.622883933422
Litopenaeus vannamei,1712.8234130028234,1.4440436339704623,51.90087219632983,88897,0.01881459743972088,1.6725612685988671,121.0,0.9139254867549861,0.08607451324501392,1.0420427280369513,18.031267467792738,81245,1464.950325420821,8552.839214478941
Litopenaeus vannamei,3104.8095846093775,1.6009544511923202,34.32948501101279,106587,0.05079298688972381,5.413872093614991,135.0,0.8996436722796995,0.10035632772030045,1.3601498261126006,24.61879551682656,95890,2360.696302108499,7603.352919968208
Litopenaeus vannamei,118.31757932469623,1.51874541011901,98.94465526163174,11707,0.48364662589813573,5.662051049389476,131.0,0.8767486479824547,0.12325135201754533,1.2516812765647887,23.12217473563142,10264,237.32600148652085,20058.38885828052
Litopenaeus vannamei,7961.752398504301,1.5177877166872884,43.73818404290256,348233,0.04312854456171045,15.018782458358114,119.0,0.8571339399940041,0.1428660600059959,1.156469664640514,19.703112843450448,298482,5881.024527738777,7386.595605313711
Litopenaeus vannamei,210.30454863708673,1.3471281169353102,71.4864729292284,15034,0.030076623029931415,0.4521719506319889,93.0,0.8790046189500855,0.12099538104991447,1.4016891747483509,18.652518516115165,13215,246.49303219046192,11720.765612912352
Litopenaeus vannamei,5580.611100314953,1.3675121228602325,103.70685971004205,578748,1.6559056890450286,958.3521057234321,126.0,0.9090251678727213,0.09097483212727875,1.2173232234178615,22.93079409144063,526096,12063.799048330551,21617.344107081226
Litopenaeus vannamei,285.7036130686091,1.5507405540764934,61.12991606693584,17465,1.9280264963164921,33.672982758167535,139.0,0.8782287698831074,0.12177123011689261,0.9577802146201863,20.988541034072142,15338,321.9222423805985,11267.699379891701
Litopenaeus vannamei,2873.12848186333,1.7721604883504867,54.27207273692076,155931,1.8649334322913114,290.8009350306165,144.0,0.8843965659258268,0.11560343407417317,1.1448595171483036,24.73099898502763,137905,3410.528415030235,11870.434742334883
Litopenaeus vannamei,5598.435075882666,1.4404778585496905,31.012640507061796,173622,0.8277512763142916,143.71583209623992,122.0,0.8541001870074698,0.1458998129925302,1.1134239333299725,20.209389992129417,148291,2996.8706513228635,5353.050648444589
Litopenaeus vannamei,4418.942658876758,1.3770300017438297,61.03471130887709,269709,1.1954610176717164,322.42659561522095,121.0,0.9404655975341039,0.05953440246589614,0.7738925591966143,14.572746683784619,253652,3696.406341835336,8364.911308387329
Litopenaeus vannamei,368.7069577178538,1.4828350487353188,52.86750247015082,19493,1.2660058126256148,24.678251305511107,137.0,0.9387551329052892,0.061244867094710775,1.2186295415655004,24.198426729287156,18299,442.8070107192257,12009.727547861345
Litopenaeus vannamei,3641.087961854043,1.8296910493287672,55.00548001446867,200280,0.08412930350369975,16.849416905720986,129.0,0.9387155785612291,0.061284421438770886,1.6735588291180055,26.52826033703226,188006,4987.472112924087,13697.752334399702
Litopenaeus vannamei,371.3668185210128,1.8691739073739824,53.58511830673579,19900,0.03914652784793424,0.7790159041738913,137.0,0.9035813635583212,0.0964186364416788,1.8483341354345835,28.772053561531436,17981,517.3502950898968,13930.977925014156
Litopenaeus vannamei,9824.015009653402,1.7800761500504887,106.55088164125968,1046757,0.21099438744849636,220.8598520224257,138.0,0.9003366182016458,0.09966338179835421,1.138132641117926,22.327027939907296,942434,21041.75024951859,21418.68699186867
Litopenaeus vannamei,1864.1635082245382,1.830377395945199,85.36751311349963,159139,0.01692706795830919,2.6937566678173663,167.0,0.8667664354022115,0.13323356459778846,1.7933853498637349,32.71448858400516,137936,4512.505697323335,24206.59817346776
Litopenaeus vannamei,9498.644927684716,1.5185180734996513,31.475227085178116,298972,0.17417353470030175,52.073010016418614,117.0,0.7840288066817591,0.21597119331824088,1.0508062412669692,17.737649281591075,234403,4157.758204552793,4377.211945710916
Litopenaeus vannamei,6987.702277019677,1.3977281480029433,53.10808932826475,371104,1.7753547203871278,658.8412381545447,129.0,0.8493229929240725,0.15067700707592746,1.9948027530773014,29.29250759895296,315187,9232.617592591187,13212.665947366302
Litopenaeus vannamei,5612.135872724782,1.8599727013566398,50.46465714585088,283215,0.14066082683344985,39.8372560716355,109.0,0.826869640555862,0.17313035944413802,1.4927003162200494,22.26712431331991,234182,5214.559705941884,9291.577795336114
Litopenaeus vannamei,134.90332182441762,1.5706953703605444,104.29268295228084,14069,0.01946913309310674,0.2739112334869187,128.0,0.8806798153164316,0.11932018468356842,1.2035095920729906,21.683826773965137,12390,268.662613729428,19915.196312148917
Litopenaeus vannamei,244.76950493057188,1.4589076769623341,84.95555589172984,20795,0.2600179203270645,5.407072653201306,104.0,0.897707955327261,0.102292044672739,0.8976195189643948,13.59607934494093,18668,253.81160921135728,10369.413023217501
Litopenaeus vannamei,940.1904182746732,1.5059416918497104,132.43035428139655,124510,0.7389553018321948,92.00732463112658,142.0,0.7997171800553697,0.20028281994463026,1.2629299976293622,25.034635655606053,99573,2492.7737761356616,26513.49904958728
Litopenaeus vannamei,9565.248675935334,1.770110738391257,114.42885231463572,1094540,0.014660565621640151,16.046575495510012,130.0,0.8377286052906721,0.16227139470932794,0.7962256879363183,14.801709055867553,916927,13572.086679469468,14188.95330302777
Litopenaeus vannamei,5892.816478352704,1.4929248489050093,125.78280079551439,741215,0.4386651902073074,325.14521895950935,117.0,0.7871108839545038,0.2128891160454962,1.5813987998631944,24.3446451078271,583418,14203.10415951827,24102.403683694305
