species,pond_area_m2,pond_depth_m,stocking_density_per_m2,stocking_count,initial_average_weight_g,initial_biomass_kg,culture_days,survival_rate,mortality_rate,growth_rate_g_week,density_growth_multiplier,effective_growth_rate_g_week,harvest_average_weight_g,surviving_count,production_kg,production_kg_per_ha
Litopenaeus vannamei,599.6144571312559,1.2975738636088001,123.34691564142824,73961,0.7818390213043402,57.825595854690306,125.0,0.8072120595730404,0.19278794042695957,1.8922337961024127,0.7797029089632007,1.4753801952595311,24.83123872718059,59702,1482.4746144901355,24723.79704756887
Litopenaeus vannamei,1726.052236834147,1.3252555920436195,48.1970480711386,83191,0.7309200493326149,60.80596982402957,97.0,0.8361760013478154,0.16382399865218455,1.703539997916878,0.9480386123206496,1.6150216956578392,21.92598428356184,69562,1525.2153187331287,8836.437775085042
Litopenaeus vannamei,633.6061106368818,1.471791694113752,41.68512263669854,26412,0.333942131026036,8.820079564659661,138.0,0.9158091654262919,0.08419083457370813,0.94606503805166,0.9626253252937953,0.910706165003566,18.287863669667768,24188,442.346846441924,6981.416987871065
Litopenaeus vannamei,1508.1922386960216,1.2484643776523086,61.86208771108039,93300,1.605810971604267,149.82216365067814,101.0,0.8825115897412545,0.11748841025874546,1.5825777011570097,0.91742892352718,1.4519025567705945,21.759546952638864,82338,1791.6375769863787,11879.371415778023
Litopenaeus vannamei,6326.518243991265,1.1501518163022355,33.463238069176434,211706,0.46800448746528756,99.07935802332617,113.0,0.7961667293655034,0.20383327063449663,1.2963440392336527,0.9810423467250448,1.271768398412806,20.784718399269035,168553,3503.3266403519933,5537.527128257864
Litopenaeus vannamei,6497.303885391843,0.8480565754103315,67.47709623876172,438419,0.030756715279580574,13.484328356158436,112.0,0.7488384044111753,0.25116159558882467,1.5179002125147703,0.9048513044251737,1.3734739872812383,21.460777947277254,328305,7045.680703980859,10844.006726885522
Litopenaeus vannamei,393.848412371749,1.400964610451636,114.72624406729466,45185,0.10798512944351692,4.879308073905312,113.0,0.7941923984306081,0.20580760156939193,1.600668373625519,0.79901321328926,1.2789551806210198,20.58952488230243,35886,738.8756899263051,18760.4079822693
Litopenaeus vannamei,131.88932815459495,1.8314995105348748,146.07669744560948,19266,0.012588904711869204,0.2425378381788721,91.0,0.9428906224480101,0.05710937755198986,1.8311214918881222,0.7287881977218347,1.3344997318828618,17.36108541918907,18166,315.38147772498866,23912.585054289775
Litopenaeus vannamei,3424.5514436962985,1.4497305832888117,148.9983650764591,510253,0.202701872598952,103.42923859923306,118.0,0.9029997208715745,0.09700027912842546,0.6333606169806462,0.7222436622287316,0.45744069151955086,7.913844958214238,460758,3646.367375256876,10647.722585592583
Litopenaeus vannamei,614.9598513456975,1.8849677071639441,64.60990874514579,39732,0.05296263902445195,2.104311573719525,90.0,0.8143458295145858,0.18565417048541422,1.1447298117916582,0.9112738044108735,1.0431622906139275,13.465049232632092,32356,435.675132971044,7084.611003753654
Litopenaeus vannamei,278.5620775806011,1.7003859386617548,66.11378196870783,18417,0.061738656537985395,1.137040837460077,94.0,0.8818303720710658,0.11816962792893415,1.0195877945049547,0.9079051283900945,0.9256889874749943,12.492419345487908,16241,202.88938259006912,7283.453094269936
Litopenaeus vannamei,9003.248251168983,1.355296558227483,92.66588480610244,834294,0.3255058281027505,271.56755935115615,128.0,0.8650597519584488,0.13494024804155125,1.8998878877504861,0.8484284180343304,1.6119188750467306,26.08007883068751,721714,18822.358013210804,20906.18573220716
Litopenaeus vannamei,116.85210890459781,1.3096216892429382,39.13330132082341,4573,0.25151044613431983,1.1501572701722447,119.0,0.8812478055865656,0.11875219441343443,1.198263236356741,0.9683414050413556,1.1603279059030884,19.97708484648682,4030,80.5076519313419,6889.704660535583
Litopenaeus vannamei,1118.8997216009818,1.236423941537862,55.27532488779973,61848,0.3287389853066331,20.331848763244643,131.0,0.9233511805233954,0.07664881947660462,1.2382656972804535,0.9321832722513286,1.1542905696074663,21.672423350823045,57107,1237.6470802954516,11061.286873184306
Litopenaeus vannamei,2415.6456260968407,1.5825799455112461,70.11394685488254,169370,0.048373097942324216,8.192951598491453,99.0,0.852002774330628,0.147997225669372,1.4407788475605232,0.8989447590450631,1.2951805939575183,18.36592721248437,144304,2650.276760470344,10971.297825470436
Litopenaeus vannamei,7027.419430183144,1.6743009899282928,47.49997678049887,333802,0.08898147399965957,29.702193984034363,116.0,0.9150716589719121,0.08492834102808788,0.92352243714994,0.9496000520116825,0.8769769543515388,14.62174243182516,305453,4466.255091028291,6355.469650559757
Litopenaeus vannamei,254.718234044809,1.487060872260822,66.31873441120493,16893,0.013483759964316408,0.22778115707719707,90.0,0.8693615200274604,0.13063847997253963,1.4597463092448308,0.907446034918901,1.3246410003117215,17.044582335400737,14686,250.31673617769522,9827.201304075486
Litopenaeus vannamei,212.82204903071266,1.7337425133067284,42.37505275065921,9018,0.014711364784821783,0.13266708762952287,138.0,0.824311578515704,0.17568842148429598,1.5356881168687657,0.9610798818385233,1.4759189539010578,26.173373740500637,7434,194.57286038688176,9142.514193104244
Litopenaeus vannamei,1295.4338640342921,1.6175769701816975,139.70561148508335,180979,0.018516038943330176,3.351014211924952,133.0,0.8507554819217135,0.14924451807828654,1.4609695147496033,0.7430594302734133,1.0855871752766653,20.593846707000452,153969,3170.8139836301525,24476.849584242584
Litopenaeus vannamei,1409.2814060920361,1.449295157488657,70.2717652237218,99033,0.2809102961304717,27.819389356689005,109.0,0.8482635700395498,0.15173642996045023,0.9209017011363339,0.8985912458988632,0.8275142069744807,13.166488661875958,84006,1106.0640465295517,7848.425742000585
Litopenaeus vannamei,7350.850171100088,1.4750894559946515,86.16183264774868,633363,0.036096414023211745,22.86213307498346,148.0,0.9194656150861866,0.08053438491381337,1.5039120642890091,0.862997494869043,1.297872343984746,25.76083311059883,582356,15001.975726955892,20408.490688514168
Litopenaeus vannamei,404.47677737593455,1.5781054156152199,141.9701254991378,57424,0.06397947652598987,3.673957460028442,136.0,0.8077677629734559,0.19223223702654413,1.1656165971651093,0.7379869188819312,0.8602098011395203,16.77662704152238,46385,778.1838453210157,19239.271296847408
Litopenaeus vannamei,2313.577559509242,1.4964799754675304,88.46131238651384,204662,0.08371947174115625,17.13419452548852,156.0,0.8660752357610335,0.1339247642389665,1.3359162565130571,0.857846660254209,1.1460112990290312,24.90693229191274,177253,4414.828469538408,19082.258346570776
Litopenaeus vannamei,130.0904971487925,1.8668373597181898,60.20123120007648,7832,0.02057424027322613,0.16113744981990707,145.0,0.8323444280347534,0.1676555719652466,1.4425157681543648,0.9211492421118287,1.3287723065697554,25.678281681883846,6519,167.3967182842008,12867.713011561395
Litopenaeus vannamei,1471.1394639598798,1.4836860351474936,148.5212737794138,218496,0.14311284000872043,31.26958309054538,142.0,0.8534428343208083,0.14655716567919175,1.7499939930857822,0.723312346734113,1.2657922619094784,24.5983951595595,186474,4586.961138983698,31179.648506178553
Litopenaeus vannamei,180.06585546814168,1.7061552074342896,130.74593113786517,23543,0.6070222149160316,14.29112400576813,122.0,0.8697763565250403,0.13022364347495974,1.7217499000904668,0.763129114251182,1.313917476218099,22.668909474075207,20477,464.19125930063797,25778.971704203268
Litopenaeus vannamei,273.26400458276964,1.6415317568229721,77.5617067543854,21195,0.11551285133160612,2.4482948839733916,121.0,0.897755718035238,0.10224428196476198,0.9414703468816912,0.8822617768701767,0.8306233011104225,14.473429913383194,19028,275.40042439185544,10078.181530434196
Litopenaeus vannamei,630.4104106671539,1.54243897055783,25.616626282039707,16149,0.8140595278839334,13.14624731579764,123.0,0.9038352499126469,0.09616475008735315,0.805613043669713,0.998618757128231,0.80450029639574,14.950279021694797,14596,218.21427260065724,3461.4636577737406
Litopenaeus vannamei,6564.837590752732,1.4357949439676594,33.69851013218998,221225,0.10415979285371274,23.0427501740626,161.0,0.8992569828934756,0.10074301710652445,1.2090514204304714,0.9805153373038944,1.1854934613211363,26.217250152544928,198938,5215.607310846983,7944.762134243379
Litopenaeus vannamei,4963.572145058859,1.4017281919923523,136.98795574442363,679950,1.176458282700056,799.9328093219032,180.0,0.7121404248668597,0.2878595751331403,0.8153139691016494,0.749146979132491,0.6107899969970217,16.882486776909186,484220,8174.837747114966,16469.66641807123
Litopenaeus vannamei,306.914933928001,1.5211919610126736,56.38143103272715,17304,0.31584064973238746,5.465306602969233,122.0,0.7479643415409216,0.2520356584590784,1.5525694143933375,0.9297055944866912,1.4434324703904118,23.791522412386037,12943,307.93367458351247,10033.192932076432
Litopenaeus vannamei,120.5597591583066,1.0303148635820454,54.31846886994549,6549,1.6975050801610148,11.116960769974487,123.0,0.9086310753386977,0.09136892466130231,1.1848901859011782,0.9343266297313221,1.1070744539947674,21.0391214137697,5951,125.20381153334348,10385.207502690742
Litopenaeus vannamei,145.9114163339121,1.4020931826224472,116.58256889200098,17011,0.08608442203842268,1.4643821032956081,106.0,0.8995341825202784,0.10046581747972161,0.9112220186089319,0.7948550456819178,0.7242894192277719,11.05389562748754,15302,169.14671089181434,11592.424715056515
Litopenaeus vannamei,328.0846682883761,1.45197872868711,146.87236353257987,48187,0.20787410592032263,10.016829541982586,134.0,0.8732033090010716,0.12679669099892843,0.9313739772983591,0.7270059056870211,0.6771143818991165,13.169777987989125,42077,554.1447484006185,16890.29698618963
Litopenaeus vannamei,3207.2197050992036,1.6647514962381458,96.13728868154135,308333,0.05501215526954098,16.962062870723376,106.0,0.8749417956244367,0.12505820437556325,1.9085962634265714,0.8406524733533474,1.6044661694825042,22.71193885732956,269773,6127.067881358367,19103.985522466253
Litopenaeus vannamei,235.52246109562523,1.5187862880662173,32.273050371524974,7601,0.08010240697636255,0.6088583954273318,100.0,0.9088569590999878,0.09114304090001224,1.1296877216303147,0.9837083671677841,1.111283264054451,15.955577607754234,6908,110.22113011436626,4679.85641800911
Litopenaeus vannamei,103.85360981989056,1.274653366026119,38.95172832645328,4045,0.031324298252025366,0.1267067864294426,150.0,0.9058956768864226,0.09410432311357741,1.1795502026419857,0.9687481285487447,1.1426870513387162,23.95337935533173,3664,87.76518195793547,8450.85520957272
Litopenaeus vannamei,1756.71534568826,1.7198677690130761,38.84684755798237,68243,0.03812057521327364,2.6014624142794327,146.0,0.7814714129052982,0.2185285870947018,1.8260763194828777,0.9689830614701195,1.7694370225306069,29.57565661569544,53330,1577.2697673150378,8978.516475001716
Litopenaeus vannamei,337.8226655443341,1.7929940377741005,72.46942404933318,24482,0.022170911470361494,0.5427882546173901,111.0,0.8927907580868426,0.1072092419131574,1.2490464162810384,0.8936684901294937,1.1162334249395307,17.72244379265435,21857,387.3594539760461,11466.3547915559
Litopenaeus vannamei,2186.5015167426836,1.5331275921573984,70.40764469776224,153946,0.0892552192148364,13.740483977247203,107.0,0.8964422424578425,0.10355775754215746,1.2960115521488953,0.8982868758770126,1.1641901682803493,17.884733505785892,138004,2468.1647627324764,11288.19140454747
Litopenaeus vannamei,686.2301416264704,1.5677571289039096,35.052249809431125,24054,0.7557378212932533,18.178517553387916,144.0,0.8062298594675515,0.19377014053244845,1.510297433635994,0.9774829604268743,1.4762900065556221,27.535871808698644,19393,534.0031619860928,7781.692024200855
Litopenaeus vannamei,320.4238438667952,1.4730019389894795,84.14476653443981,26962,0.6948578901494733,18.7347584342101,140.0,0.7630354891449906,0.23696451085500936,1.377541102342201,0.8675157229628548,1.1950385653094426,23.845590702881072,20573,490.57533753037234,15310.200751923803
Litopenaeus vannamei,213.89658601366165,1.7949698485185643,60.03333685169909,12841,0.5119292177060124,6.573683084562906,125.0,0.9163515179628339,0.08364848203716613,1.1346312395448679,0.921525325452194,1.0455914222898106,19.183204615738344,11767,225.7287687133931,10553.173050596317
Litopenaeus vannamei,7529.049694488992,2.1003483066656763,47.74982877558432,359511,0.05220010186913271,18.76651082307377,136.0,0.8727400049625422,0.12725999503745777,0.8623746561181669,0.9490403835426912,0.8184283743998815,15.953094233066828,313760,5005.442846567048,6648.173474310924
Litopenaeus vannamei,186.04932911913292,1.1475322983427017,48.19431042550172,8967,0.7810186036745299,7.00339381914951,129.0,0.8381745922354841,0.16182540776451593,0.7863004244790772,0.9480447446468762,0.7454479851409971,14.518560044130046,7516,109.12149729168144,5865.191656875457
Litopenaeus vannamei,488.050749583251,1.6983663502434352,70.5705669712242,34442,0.02289025488880375,0.7883861588801788,90.0,0.8955949043508854,0.1044050956491146,1.773933364599457,0.8979219299844577,1.5928536704049672,20.31543226797605,30846,626.6498237379892,12839.849631889483
Litopenaeus vannamei,884.2538545329377,1.3775396217287212,136.6971727707407,120875,0.5009514955846108,60.552512028789835,147.0,0.8743296984838087,0.1256703015161913,1.3477371461810146,0.7497983329935408,1.0105310655199968,21.70415727953736,105685,2293.803862087906,25940.558249525435
Litopenaeus vannamei,4585.862561223475,1.4298618423748348,62.59830039221445,287067,0.2888268399938701,82.91265447652032,146.0,0.882601662912119,0.11739833708788106,1.116376869844095,0.9157798071214396,1.0223553945406618,21.576985227748,253366,5466.8744392136,11921.14758396745
Litopenaeus vannamei,448.56468258463815,1.1286005048330185,44.57908921282289,19997,0.568417600680773,11.366646760813417,106.0,0.9275827242944392,0.07241727570556078,2.2437723118200887,0.9561428401632768,2.1453668309033813,26.085393347196202,18549,483.85796119714234,10786.80466792757
Litopenaeus vannamei,705.4366608448952,1.7876315549500599,44.9426432785626,31704,0.441808908970097,14.007109649987955,134.0,0.8571296861345787,0.14287031386542126,1.5306679436388089,0.9553284790560198,1.4622906785362688,25.767820716715548,27174,700.2147601560283,9925.976335244433
Litopenaeus vannamei,3219.0794143682347,1.392832242832073,77.22235852060544,248585,0.256624956232878,63.79311474514998,116.0,0.8514185081732892,0.14858149182671077,1.8526303172369218,0.8830219169138438,1.6359131740592492,24.502710404206294,211650,5185.998657050262,16110.1917333967
Litopenaeus vannamei,4302.697989961599,1.6293297495150563,57.560872270272355,247667,0.06590675276731572,16.322927737622784,105.0,0.9304495176706095,0.06955048232939054,1.4701444302045215,0.9270636461145899,1.36291745578046,20.373954113884587,230442,4695.014733911792,10911.792426206735
Litopenaeus vannamei,1097.0874545482193,1.049063727874977,65.36250532782148,71708,1.7010562730342298,121.97934322673855,154.0,0.9262390572013621,0.07376094279863787,1.4897911619830464,0.9095879880656799,1.3550961456661905,28.496202660240268,66419,1892.6892844904983,17251.945381782785
Litopenaeus vannamei,122.292840503726,0.8,62.87590746643999,7689,0.05981405569281509,0.4599102742220552,132.0,0.8676686103220825,0.13233138967791747,1.421643625391265,0.9151579672751744,1.3010284904027796,23.530663774325852,6672,156.99658870230206,12837.75796323242
Litopenaeus vannamei,507.66211072215026,1.266803598650754,94.71646621435146,48084,0.01489415491382931,0.7161705448765685,107.0,0.7742076659474211,0.22579233405257892,1.1053326352605062,0.8438351156798527,0.9327184921397657,14.272162534764533,37227,531.3097946816793,10465.815420534143
Litopenaeus vannamei,9879.256014537972,1.4572965857183386,42.28146152465564,417709,1.5165421091219407,633.4732878592167,122.0,0.8663226837217527,0.1336773162782473,1.5539589102149858,0.9612895261847714,1.4938044245111675,25.055159228425758,361871,9066.73552514966,9177.548908346302
Litopenaeus vannamei,929.4775829303585,1.6949263354594166,107.80565372630919,100203,0.04210736242298737,4.2192840368706035,153.0,0.8780459736941921,0.12195402630580787,0.5619763648246054,0.8145153356530674,0.4577383674242042,10.046960250409166,87983,883.9617037117497,9510.306864259048
Litopenaeus vannamei,5009.678018679948,1.4625546897003476,66.28768389415842,332080,1.0366968284295235,344.2662827848762,129.0,0.8081321600189321,0.19186783998106793,1.0251262572422857,0.9075155880770851,0.9303180581944941,18.181129615156628,268365,4879.178849171508,9739.505874385863
Litopenaeus vannamei,173.33400432377664,1.3307298190527324,35.971157032914014,6235,0.1379457933747846,0.860092021691782,125.0,0.820696110272122,0.17930388972787803,1.536025899222158,0.9754246082462726,1.4982774610049021,24.60055005402905,5117,125.88101462646665,7262.33811522228
Litopenaeus vannamei,4023.1379596127763,1.5322863400105595,51.91146286747171,208847,0.03842738434480359,8.025443938259196,136.0,0.8634742014061252,0.13652579859387481,1.5300107606366873,0.9397183231768633,1.437779146428065,25.54495608664178,180334,4606.624110928458,11450.32598228832
Litopenaeus vannamei,2101.9868460600073,1.3474164770898014,67.31155927454981,141488,0.012542505233012813,1.7746139804085168,124.0,0.8804270751134649,0.11957292488653515,1.4117022253596707,0.9052221072250084,1.2779040632143148,22.073473488919994,124570,2749.6925925147634,13081.397715065747
Litopenaeus vannamei,1116.669807551214,1.8641205194861266,40.93713532919422,45713,0.4201606377743038,19.20680323457675,103.0,0.9214741402911184,0.0785258597088816,1.422373280229255,0.9643008168626049,1.3715957160086134,20.43905932381284,42123,860.9544958969683,7710.018575544608
Litopenaeus vannamei,1085.3507993776836,1.294228818267283,96.75444152937268,105013,0.07071332805688146,7.425818719237293,110.0,0.9351627421278259,0.06483725787217409,1.0933262637225243,0.8392700509742052,0.9175959890858402,14.490078870834369,98204,1422.9837054314182,13110.818237267858
Litopenaeus vannamei,1437.6512230984993,1.1680094178889189,33.798434058464075,48590,0.8182722516470591,39.7598487075306,156.0,0.8513841627588684,0.1486158372411316,0.8701586148170901,0.9802915077090405,0.8530091004650555,19.828189347725438,41369,820.2723651260537,5705.642313983227
Litopenaeus vannamei,600.3282537240506,1.6345914295238262,52.80940049064548,31703,0.14787702980983577,4.688145476061223,103.0,0.8082791120207229,0.1917208879792771,1.412633185193942,0.9377069429009541,1.3246359455286487,19.63894879973138,25625,503.2480629931166,8382.88152975125
Litopenaeus vannamei,5621.30545371731,1.0902855550075983,52.99907379217159,297924,0.041712228583591665,12.427073988537963,112.0,0.7626790623956881,0.23732093760431194,1.7516807371176433,0.9372820747055356,1.6418189555073466,23.8437950149936,227220,5417.787103306846,9637.951803035576
Litopenaeus vannamei,130.0366631830003,1.8661159626812984,85.22052762387976,11082,0.010781436876133877,0.11947988346131562,90.0,0.9105549348130386,0.08944506518696138,1.54688582014966,0.8651060181225093,1.3382202323598444,17.216470138645562,10091,173.73140016907234,13360.18595959976
Litopenaeus vannamei,583.123356512418,1.2877475530998823,82.93673121882387,48362,0.016174811762182502,0.7822462464426703,124.0,0.900695325394403,0.099304674605597,1.1648417556395512,0.8702217220698345,1.0136705985314995,17.972625414320177,43559,782.8695904223725,13425.45418013454
Litopenaeus vannamei,3389.7909633297822,1.4125265379676988,52.63810899015171,178432,0.058051581715672124,10.358259828690809,127.0,0.8598745943327668,0.1401254056672332,1.1643331505613297,0.9380906358620602,1.0922500255653536,19.874587759829947,153429,3049.3381254029487,8995.652411579953
Litopenaeus vannamei,3684.7631435292465,1.2916888515927933,85.40174260384072,314685,0.8179095196023397,257.3838571760623,92.0,0.8716032531140714,0.12839674688592861,1.771974963571345,0.8647000965673968,1.5322269221151514,20.62376470065029,274280,5656.686182094361,15351.559820141973
Litopenaeus vannamei,7583.72427830822,1.727502653906283,57.160058356652556,433486,0.023734155293665384,10.288424041629833,121.0,0.8198472433178458,0.18015275668215425,1.3314927571452524,0.9279614692810982,1.235573975257649,21.11811425145428,355392,7505.20886005284,9896.468522095458
Litopenaeus vannamei,688.9496382087023,0.9790967636890059,112.4591242695299,77479,0.9356798115618541,72.49553612000089,90.0,0.8835498616913384,0.11645013830866158,1.4332458843151414,0.804091561636253,1.1524609213276944,15.753034514346497,68457,1078.4054837486183,15652.892808718463
Litopenaeus vannamei,1021.108619811836,1.5050162421797668,78.31139381373436,79964,0.08898218911420162,7.115371770328019,113.0,0.8901199854293913,0.1098800145706087,1.208550875965718,0.8805824778572351,1.064228724974424,17.26867446370133,71178,1229.1497109773334,12037.404122627366
Litopenaeus vannamei,2090.309313251848,1.3575111513052434,71.27328469564233,148983,0.4298885791607004,64.04609018909863,140.0,0.8361974539763415,0.1638025460236585,1.1936148840966936,0.8963478422817611,1.0698941258754657,21.708366325662737,124579,2704.406568484738,12937.829589811052
Litopenaeus vannamei,5628.6767487458355,1.637767525998072,69.21974920238071,389616,0.013057761994535101,5.087512997262788,125.0,0.9262306414058372,0.07376935859416278,1.7732975998170857,0.9009477617866672,1.5976485035368726,25.346917864750353,360874,9147.043637523919,16250.788677040362
Litopenaeus vannamei,750.1324640072801,1.3180463135053941,88.99452412147863,66758,0.013273866061062395,0.8861367505044033,147.0,0.8774227541363101,0.1225772458636899,1.617051061140675,0.8566522659678879,1.385250455711937,26.57175992866435,58575,1556.4408378215144,20748.879864588944
Litopenaeus vannamei,2273.929218135494,1.254361705143891,69.0163065584924,156938,0.409984727046251,64.34218309318454,114.0,0.9138640142386317,0.08613598576136827,1.939258888998987,0.901403473308977,1.7480546981889946,25.07896240704067,143420,3596.8247884177727,15817.663802952431
Litopenaeus vannamei,246.24117043394295,1.6291993662532702,78.35510370872603,19294,0.013948197246874837,0.2691165176812031,129.0,0.8084077954478228,0.19159220455217718,2.2087527490419037,0.8804845676924536,1.9447727093796792,28.151765452037523,15597,439.08308575542924,17831.42457378866
Litopenaeus vannamei,1863.2436734669866,1.0281504760473423,84.96473945032213,158310,0.10469418050178894,16.574135715238207,157.0,0.8420627127125506,0.15793728728744938,0.7195949269033681,0.8656789836312784,0.6229382049479317,14.076308205762544,133307,1876.4704179855873,10070.987733418622
Litopenaeus vannamei,1361.1785512539554,1.5619413517468526,47.44534250897213,64582,0.39506689782235693,25.514210395163456,122.0,0.8373355251348191,0.16266447486518087,1.3980765665436303,0.9497224327799024,1.3277846779903897,22.663426577035835,54077,1225.570119006367,9003.74251326057
Litopenaeus vannamei,3590.818960430041,1.0445404292847444,67.88891712923642,243777,0.0379935137850453,9.261944809976987,138.0,0.8792716508681568,0.12072834913184316,1.7306082185043465,0.9039288256305105,1.5643466545791438,26.953682795628065,214346,5777.414092511693,16089.40510835384
Litopenaeus vannamei,2131.0131847941975,1.7862655488267596,72.0320018850208,153501,0.013486058638224248,2.0701234870260605,135.0,0.7952459892845445,0.20475401071545551,1.5009189769855549,0.8946483157775534,1.3427946348786952,24.40144723383758,122071,2978.709065281787,13977.90068375131
Litopenaeus vannamei,4087.8902235739506,1.2139101769553773,109.63372725612543,448171,1.1542556203454122,517.3038956258237,90.0,0.8718719351948276,0.12812806480517236,1.2824957944605184,0.810420450946279,1.0393608200833997,14.517466164274836,390748,5672.670868758064,13876.769087499066
Litopenaeus vannamei,921.7221470832727,1.8065978716116247,75.60083928518266,69683,0.015285649877546645,1.065149940417083,145.0,0.9185602412058732,0.0814397587941268,1.188162334941593,0.8866541200011908,1.0534890295061983,21.74425964814824,64008,1391.8065715586724,15100.066500115572
Litopenaeus vannamei,105.43230861491153,1.6641689696539972,45.439643283488614,4791,0.017363686966991483,0.0831894242588562,110.0,0.9183595173642762,0.08164048263572377,1.7743554402619557,0.9542151990449855,1.693116929606115,23.912007936765797,4400,105.21283492176951,9979.18344992865
Litopenaeus vannamei,146.80861107801445,1.0625111138334422,88.93827162920972,13057,1.709763562944163,22.32438284136194,144.0,0.9154698597174625,0.08453014028253747,0.8070806393574702,0.8567782715505702,0.6914891551906224,15.934683326865539,11953,190.46726980602378,12973.84863240815
Litopenaeus vannamei,211.38464227437117,0.9837698722101794,37.23612823748627,7871,1.9888693481281963,15.654390639117032,129.0,0.9433463393529291,0.05665366064707089,0.9905798036181203,0.9725910727480308,0.9634290738434813,19.74349085181521,7425,146.59541957472794,6935.008049660075
Litopenaeus vannamei,7488.661911928943,1.7528773075730195,123.92563753677632,928037,1.3046989667094202,1210.8089149681102,127.0,0.76741142850228,0.23258857149772005,0.5847302374985965,0.778406571917621,0.4551578596678589,9.562562992112003,712186,6810.323487100279,9094.179397058751
Litopenaeus vannamei,185.5097559141864,1.39039806436006,68.94109291370364,12789,0.09531394506964849,1.2189700434957347,132.0,0.907238604884155,0.09276139511584502,1.0755639672682622,0.9015719518733039,0.9696983053346414,18.381053417094314,11603,213.27536279854533,11496.719498526149
Litopenaeus vannamei,7594.059682686191,1.1344840496179651,72.54984676929683,550948,0.44704258783864925,246.29721968452813,127.0,0.8790170974228209,0.12098290257717914,1.0583662786440036,0.8934883432367751,0.9456379328433018,17.60361651228141,484293,8525.3082515823,11226.285554509503
Litopenaeus vannamei,407.8425629197528,1.3800929945621885,91.83806164552792,37455,0.028352007975246667,1.061924458712864,128.0,0.8974758174289876,0.10252418257101237,0.9802570468669533,0.8502827419140174,0.8334956495905705,15.26941531477425,33615,513.2813958061364,12585.282716240918
Litopenaeus vannamei,164.86094668413622,1.7502959995749037,136.61800192080256,22523,0.01158067772671799,0.2608316044388693,95.0,0.8793228344551522,0.12067716554484775,1.8023151351103242,0.7499756756974023,1.3516925112740203,18.355979045016994,19805,363.5401649865616,22051.320964635906
Litopenaeus vannamei,139.03282852847133,1.3975921083365277,42.42150103647735,5898,0.06206370677659886,0.3660517425683801,138.0,0.7995881900209634,0.20041180997903663,1.2127845164937685,0.9609758376782908,1.16545661666086,22.606882480051723,4716,106.61405777592392,7668.265035267649
Litopenaeus vannamei,3149.872721079357,1.2656214687268448,125.996877852561,396874,0.12921050391170527,51.280289529454116,113.0,0.8962642602980115,0.10373573970198846,1.2526631135793371,0.7737669936102634,0.9692693714007555,15.775987499381044,355704,5611.581857479835,17815.2654230325
Litopenaeus vannamei,172.90325699567384,1.207322509979965,50.319171850077666,8700,0.014492019383650733,0.12608056863776138,113.0,0.8526881624427483,0.14731183755725175,1.5822651474365939,0.943285055055826,1.4925270667126422,22.752474866818872,7418,168.77785856206242,9761.404238110179
Litopenaeus vannamei,9286.69894034959,1.6569672043147667,46.93453821784007,435867,0.055210438424099895,24.06440816459715,131.0,0.8766498222909466,0.12335017770905343,1.36750317677936,0.9508666343920382,1.3003131432246104,23.37583461464108,382103,8931.976533758201,9618.03175824925
Litopenaeus vannamei,670.358151353348,1.647652920966365,27.741994884756032,18597,0.011999792667633236,0.2231601442399753,109.0,0.9250429925746648,0.07495700742533518,1.3885841607645861,0.9938579314581465,1.3800553816730379,21.0879516959564,17203,362.7760330255379,5411.6748232739465
Litopenaeus vannamei,1838.0081452651339,1.5599914088926055,66.730403116719,122651,1.044348007105671,128.09032741951765,117.0,0.9274436026372995,0.07255639736270048,1.7659041298537403,0.9065238970185494,1.6008342935561632,24.87317756886648,113752,2829.3736948137,15393.695082921195
Litopenaeus vannamei,368.01711851115226,1.9169440297393787,31.052619822693046,11428,0.24018072382619965,2.74478531188581,156.0,0.8070119380342804,0.1929880619657196,1.0275971009435547,0.9864421315971675,1.01366507467783,22.792274322367415,9223,210.2131460751947,5712.048040744182
Litopenaeus vannamei,9787.96811522492,1.2724682732210935,67.30324641501684,658762,0.028765936963265123,18.94990616579446,113.0,0.9141535304507655,0.08584646954923447,0.8859423367658377,0.9052407280303623,0.8019910859268272,12.975193466924903,602210,7813.791257716845,7983.057531177185
Litopenaeus vannamei,193.50230611482675,1.7276809898050456,54.77492203652992,10599,0.06344036326525487,0.6724044102484364,124.0,0.8834341544990256,0.11656584550097437,1.2519987821126533,0.933304174638173,1.1684956899876475,20.652554286807792,9364,193.39051834166816,9994.222922950992
Litopenaeus vannamei,265.77908279210953,1.1133554322680714,78.23293534512857,20793,0.02426359552874857,0.5045129418292691,131.0,0.879873343109877,0.12012665689012303,1.6482462178186332,0.880758224826912,1.4517064128836112,24.95410925767542,18295,456.5354288691718,17177.252027251165
Litopenaeus vannamei,1648.3070942160575,1.037118937665455,52.06078431948796,85812,0.011968548763204469,1.0270451064681019,90.0,0.7888517121139282,0.21114828788607176,1.0765820207494763,0.939383843124347,1.0113237560902184,13.014702555637442,67693,881.0042600987654,5344.903648053369
Litopenaeus vannamei,235.2951031003068,1.4509346634981284,50.8462654663991,11964,0.9383285269132953,11.226162495990664,138.0,0.8159125827068192,0.1840874172931808,1.5159045188885851,0.942104365355266,1.4281402647067103,26.36708730236971,9762,257.39550624573315,10939.263199880745
